#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1911.10   -0.169778    0.022149   -0.175589    0.019658  -0.0000089   0.0000000    0.224218    0.000000    0.022648    0.000000
   1911.15   -0.235122    0.026207   -0.100930    0.022458  -0.0000320   0.0000000    0.225526    0.000000    0.020938    0.000000
   1911.20   -0.268967    0.037158   -0.028848    0.032058   0.0000854   0.0000000    0.226539    0.000000    0.020491    0.000000
   1911.25   -0.301645    0.018677    0.043177    0.016946   0.0000181   0.0000000    0.225748    0.000000    0.019470    0.000000
   1911.30   -0.312058    0.020234    0.110180    0.018551  -0.0002261   0.0000000    0.227860    0.000000    0.018322    0.000000
   1911.35   -0.293047    0.020096    0.205725    0.017808   0.0002989   0.0000000    0.227958    0.000000    0.018411    0.000000
   1911.40   -0.212788    0.023239    0.261252    0.018065   0.0000408   0.0000000    0.225368    0.000000    0.018754    0.000000
   1911.45   -0.202767    0.019365    0.367197    0.017788  -0.0002414   0.0000000    0.224507    0.000000    0.017953    0.000000
   1911.50   -0.123831    0.015344    0.414566    0.017915   0.0000795   0.0000000    0.221414    0.000000    0.018968    0.000000
   1911.55   -0.059049    0.015223    0.426134    0.017395  -0.0000942   0.0000000    0.218156    0.000000    0.018875    0.000000
   1911.60    0.029361    0.015029    0.380346    0.016737  -0.0000804   0.0000000    0.216090    0.000000    0.018325    0.000000
   1911.65    0.096349    0.016138    0.379036    0.020639   0.0001360   0.0000000    0.215240    0.000000    0.019185    0.000000
   1911.70    0.149670    0.018076    0.356511    0.017797   0.0000743   0.0000000    0.214596    0.000000    0.018978    0.000000
   1911.75    0.199305    0.019081    0.317580    0.021346   0.0000036   0.0000000    0.216432    0.000000    0.019352    0.000000
   1911.80    0.221114    0.019387    0.218094    0.017654   0.0002013   0.0000000    0.218343    0.000000    0.020634    0.000000
   1911.85    0.252737    0.019801    0.174346    0.022745   0.0000100   0.0000000    0.219527    0.000000    0.021024    0.000000
   1911.90    0.250728    0.026231    0.080060    0.023276  -0.0001054   0.0000000    0.222052    0.000000    0.021274    0.000000
   1911.95    0.210142    0.025244    0.048862    0.028396   0.0002798   0.0000000    0.223189    0.000000    0.022734    0.000000
   1912.00    0.169437    0.022647    0.055837    0.031739  -0.0001527   0.0000000    0.222909    0.000000    0.023071    0.000000
   1912.05    0.079584    0.024731   -0.001327    0.024376   0.0000090   0.0000000    0.224005    0.000000    0.022364    0.000000
   1912.10    0.084611    0.027038   -0.090334    0.024978   0.0000787   0.0000000    0.224304    0.000000    0.022334    0.000000
   1912.15   -0.018943    0.025115   -0.096439    0.023690  -0.0001781   0.0000000    0.223897    0.000000    0.021351    0.000000
   1912.20   -0.068587    0.021496   -0.038194    0.021968  -0.0000886   0.0000000    0.225574    0.000000    0.019656    0.000000
   1912.25   -0.125695    0.017629   -0.108491    0.020067   0.0001326   0.0000000    0.226493    0.000000    0.019271    0.000000
   1912.30   -0.161028    0.018693   -0.041419    0.021590  -0.0000581   0.0000000    0.225397    0.000000    0.018382    0.000000
   1912.35   -0.196245    0.016050    0.006621    0.019943  -0.0002384   0.0000000    0.227147    0.000000    0.017539    0.000000
   1912.40   -0.196432    0.016129    0.043386    0.017614   0.0001985   0.0000000    0.225947    0.000000    0.018165    0.000000
   1912.45   -0.198688    0.018736    0.124378    0.024815  -0.0001467   0.0000000    0.222483    0.000000    0.018294    0.000000
   1912.50   -0.181792    0.016858    0.124326    0.020906  -0.0000572   0.0000000    0.220551    0.000000    0.018022    0.000000
   1912.55   -0.129542    0.017845    0.190874    0.020725   0.0002975   0.0000000    0.216890    0.000000    0.018558    0.000000
   1912.60   -0.136811    0.016593    0.207683    0.018738  -0.0001947   0.0000000    0.214378    0.000000    0.017803    0.000000
   1912.65   -0.121199    0.017424    0.181992    0.019254  -0.0000195   0.0000000    0.213560    0.000000    0.018160    0.000000
   1912.70   -0.090860    0.019484    0.241179    0.018439   0.0002015   0.0000000    0.213563    0.000000    0.018585    0.000000
   1912.75   -0.055753    0.022078    0.254066    0.019780  -0.0001350   0.0000000    0.214319    0.000000    0.018854    0.000000
   1912.80   -0.034989    0.018123    0.265359    0.017560  -0.0000127   0.0000000    0.216801    0.000000    0.019622    0.000000
   1912.85   -0.023022    0.025646    0.271499    0.020370   0.0000676   0.0000000    0.218746    0.000000    0.020895    0.000000
   1912.90    0.021427    0.026189    0.286355    0.021264  -0.0000203   0.0000000    0.219549    0.000000    0.021229    0.000000
   1912.95    0.076385    0.027257    0.243601    0.020943   0.0000568   0.0000000    0.222019    0.000000    0.021743    0.000000
   1913.00    0.062100    0.025500    0.195235    0.025231   0.0002208   0.0000000    0.222035    0.000000    0.022181    0.000000
   1913.05    0.048068    0.019935    0.193797    0.021709  -0.0001408   0.0000000    0.221762    0.000000    0.021922    0.000000
   1913.10    0.089605    0.019309    0.184872    0.020327   0.0000388   0.0000000    0.222659    0.000000    0.021484    0.000000
   1913.15    0.089606    0.018676    0.121203    0.019709   0.0001609   0.0000000    0.222790    0.000000    0.020575    0.000000
   1913.20    0.091978    0.019501    0.103336    0.020023  -0.0001956   0.0000000    0.223674    0.000000    0.019058    0.000000
   1913.25    0.087778    0.023027    0.033258    0.020498   0.0001238   0.0000000    0.224815    0.000000    0.018225    0.000000
   1913.30    0.072318    0.024088    0.052696    0.018152   0.0001964   0.0000000    0.225160    0.000000    0.018056    0.000000
   1913.35    0.087184    0.018423    0.018884    0.019357  -0.0001198   0.0000000    0.224623    0.000000    0.017066    0.000000
   1913.40    0.073580    0.016404   -0.003838    0.020643   0.0001217   0.0000000    0.224642    0.000000    0.017176    0.000000
   1913.45    0.082591    0.016742    0.006800    0.017730   0.0002018   0.0000000    0.221956    0.000000    0.017781    0.000000
   1913.50    0.020139    0.016963    0.035075    0.019513  -0.0001039   0.0000000    0.218632    0.000000    0.017276    0.000000
   1913.55   -0.018167    0.019056    0.001384    0.017305  -0.0000995   0.0000000    0.216595    0.000000    0.017835    0.000000
   1913.60   -0.034225    0.016466   -0.030147    0.017039   0.0001298   0.0000000    0.213064    0.000000    0.017546    0.000000
   1913.65   -0.067908    0.019001   -0.027910    0.017157  -0.0002905   0.0000000    0.212133    0.000000    0.016780    0.000000
   1913.70   -0.100809    0.018582   -0.029032    0.021569   0.0001649   0.0000000    0.212443    0.000000    0.018027    0.000000
   1913.75   -0.141945    0.016759    0.023194    0.016977   0.0000344   0.0000000    0.212966    0.000000    0.018041    0.000000
   1913.80   -0.149602    0.017614    0.076802    0.019743  -0.0002455   0.0000000    0.214990    0.000000    0.018430    0.000000
   1913.85   -0.144539    0.020231    0.120264    0.021001   0.0000913   0.0000000    0.217134    0.000000    0.019852    0.000000
   1913.90   -0.123587    0.021218    0.150148    0.021376  -0.0001300   0.0000000    0.218871    0.000000    0.020673    0.000000
   1913.95   -0.133945    0.024849    0.203054    0.020504  -0.0000457   0.0000000    0.219479    0.000000    0.020813    0.000000
   1914.00   -0.130694    0.033309    0.230047    0.031443   0.0000081   0.0000000    0.221309    0.000000    0.021659    0.000000
   1914.05   -0.173004    0.035803    0.297194    0.034542   0.0000530   0.0000000    0.220349    0.000000    0.021095    0.000000
   1914.10   -0.100924    0.018956    0.220950    0.020696  -0.0003108   0.0000000    0.220831    0.000000    0.020213    0.000000
   1914.15   -0.020906    0.022451    0.253933    0.022513  -0.0000897   0.0000000    0.221620    0.000000    0.019914    0.000000
   1914.20    0.036939    0.021344    0.252607    0.022373   0.0000562   0.0000000    0.221281    0.000000    0.018880    0.000000
   1914.25    0.062140    0.016919    0.196848    0.021674  -0.0002435   0.0000000    0.223393    0.000000    0.016934    0.000000
   1914.30    0.129053    0.017166    0.231261    0.017571   0.0001540   0.0000000    0.223371    0.000000    0.017121    0.000000
   1914.35    0.128466    0.016440    0.182659    0.017555  -0.0000889   0.0000000    0.222678    0.000000    0.017163    0.000000
   1914.40    0.126878    0.015610    0.164999    0.015812  -0.0001485   0.0000000    0.222284    0.000000    0.016165    0.000000
   1914.45    0.171979    0.022591    0.134813    0.019755   0.0000997   0.0000000    0.220319    0.000000    0.016990    0.000000
   1914.50    0.182939    0.015120    0.095336    0.019488  -0.0000270   0.0000000    0.216927    0.000000    0.017206    0.000000
   1914.55    0.150414    0.014126    0.039938    0.017430  -0.0000514   0.0000000    0.214149    0.000000    0.016574    0.000000
   1914.60    0.123662    0.015294    0.014857    0.018676   0.0001004   0.0000000    0.212792    0.000000    0.017333    0.000000
   1914.65    0.082552    0.016225   -0.024747    0.017296   0.0000782   0.0000000    0.209616    0.000000    0.016984    0.000000
   1914.70    0.047470    0.016060   -0.063408    0.015006  -0.0002959   0.0000000    0.210513    0.000000    0.016460    0.000000
   1914.75    0.009999    0.017296   -0.094896    0.017526   0.0000609   0.0000000    0.211675    0.000000    0.017896    0.000000
   1914.80   -0.088193    0.023386   -0.121055    0.018145   0.0001089   0.0000000    0.212883    0.000000    0.017923    0.000000
   1914.85   -0.167380    0.025388   -0.048215    0.018222  -0.0002979   0.0000000    0.215341    0.000000    0.018359    0.000000
   1914.90   -0.167094    0.021038    0.019294    0.032460   0.0001689   0.0000000    0.216422    0.000000    0.019911    0.000000
   1914.95   -0.183981    0.029785    0.086553    0.033565   0.0000308   0.0000000    0.217843    0.000000    0.020215    0.000000
   1915.00   -0.250085    0.028581    0.104561    0.023900  -0.0000593   0.0000000    0.218284    0.000000    0.020154    0.000000
   1915.05   -0.252023    0.033672    0.093145    0.032952   0.0003262   0.0000000    0.219519    0.000000    0.020461    0.000000
   1915.10   -0.244775    0.023252    0.192280    0.028987   0.0001631   0.0000000    0.218571    0.000000    0.019737    0.000000
   1915.15   -0.161910    0.023927    0.212580    0.023591  -0.0002138   0.0000000    0.219950    0.000000    0.018303    0.000000
   1915.20   -0.181783    0.022894    0.311157    0.027055   0.0000840   0.0000000    0.220753    0.000000    0.017865    0.000000
   1915.25   -0.122122    0.025315    0.400540    0.032000   0.0001491   0.0000000    0.220200    0.000000    0.017077    0.000000
   1915.30   -0.056491    0.018769    0.378480    0.024244  -0.0000637   0.0000000    0.222515    0.000000    0.015198    0.000000
   1915.35   -0.000608    0.017984    0.357015    0.024236   0.0002036   0.0000000    0.221749    0.000000    0.015564    0.000000
   1915.40    0.055582    0.018602    0.301976    0.023419   0.0000468   0.0000000    0.220354    0.000000    0.015768    0.000000
   1915.45    0.138860    0.018419    0.308700    0.022522  -0.0000595   0.0000000    0.219178    0.000000    0.015253    0.000000
   1915.50    0.191300    0.016182    0.290173    0.021069   0.0001543   0.0000000    0.216012    0.000000    0.015849    0.000000
   1915.55    0.214946    0.018425    0.171246    0.025429  -0.0001077   0.0000000    0.212470    0.000000    0.016012    0.000000
   1915.60    0.220189    0.017416    0.035300    0.026257  -0.0000199   0.0000000    0.210277    0.000000    0.015687    0.000000
   1915.65    0.230063    0.018877    0.069152    0.023949   0.0001030   0.0000000    0.209415    0.000000    0.016023    0.000000
   1915.70    0.233803    0.020039    0.010812    0.022347  -0.0000562   0.0000000    0.207647    0.000000    0.016243    0.000000
   1915.75    0.180742    0.024299   -0.106478    0.026028  -0.0001908   0.0000000    0.210047    0.000000    0.015946    0.000000
   1915.80    0.102689    0.022663   -0.168143    0.025789   0.0000522   0.0000000    0.211392    0.000000    0.017158    0.000000
   1915.85    0.057717    0.025471   -0.191449    0.020808  -0.0000779   0.0000000    0.213177    0.000000    0.017491    0.000000
   1915.90    0.012632    0.025581   -0.185612    0.026506  -0.0001690   0.0000000    0.215150    0.000000    0.018116    0.000000
   1915.95   -0.043530    0.026026   -0.144497    0.026820   0.0002510   0.0000000    0.215180    0.000000    0.018908    0.000000
   1916.00   -0.165206    0.021100   -0.075300    0.021073  -0.0001842   0.0000000    0.215876    0.000000    0.019114    0.000000
   1916.05   -0.219298    0.020914   -0.126539    0.032030   0.0000185   0.0000000    0.216400    0.000000    0.018809    0.000000
   1916.10   -0.259624    0.032812   -0.072855    0.036032   0.0001301   0.0000000    0.216960    0.000000    0.018507    0.000000
   1916.15   -0.263622    0.023173    0.038895    0.024993  -0.0000379   0.0000000    0.216753    0.000000    0.017704    0.000000
   1916.20   -0.254368    0.019379    0.101191    0.021103  -0.0000547   0.0000000    0.218302    0.000000    0.016066    0.000000
   1916.25   -0.232755    0.018585    0.192762    0.023083  -0.0000086   0.0000000    0.218784    0.000000    0.015598    0.000000
   1916.30   -0.198475    0.017050    0.225758    0.019843  -0.0000037   0.0000000    0.218607    0.000000    0.014910    0.000000
   1916.35   -0.159046    0.016839    0.254753    0.021132  -0.0001906   0.0000000    0.220013    0.000000    0.013917    0.000000
   1916.40   -0.078378    0.016873    0.360517    0.023970   0.0002273   0.0000000    0.218579    0.000000    0.014091    0.000000
   1916.45   -0.006300    0.022151    0.348265    0.024688  -0.0001229   0.0000000    0.215887    0.000000    0.014560    0.000000
   1916.50    0.041260    0.014812    0.346406    0.018242   0.0000186   0.0000000    0.213951    0.000000    0.014517    0.000000
   1916.55    0.104298    0.015861    0.297077    0.019917   0.0001720   0.0000000    0.210436    0.000000    0.014646    0.000000
   1916.60    0.185161    0.013529    0.235293    0.016554  -0.0002465   0.0000000    0.207602    0.000000    0.014675    0.000000
   1916.65    0.235173    0.014149    0.169346    0.016358   0.0000986   0.0000000    0.206845    0.000000    0.014796    0.000000
   1916.70    0.247321    0.016347    0.079770    0.020451   0.0001003   0.0000000    0.206313    0.000000    0.014820    0.000000
   1916.75    0.244252    0.018600    0.015971    0.022287  -0.0001137   0.0000000    0.206683    0.000000    0.015595    0.000000
   1916.80    0.260580    0.019857   -0.016464    0.023315   0.0000818   0.0000000    0.209728    0.000000    0.015587    0.000000
   1916.85    0.213456    0.020632   -0.080366    0.025178  -0.0000380   0.0000000    0.210879    0.000000    0.016572    0.000000
   1916.90    0.141108    0.022129   -0.149392    0.024895  -0.0001107   0.0000000    0.212764    0.000000    0.017182    0.000000
   1916.95    0.093227    0.028631   -0.191520    0.027268  -0.0001094   0.0000000    0.214704    0.000000    0.017855    0.000000
   1917.00    0.024931    0.027598   -0.158773    0.026836   0.0003784   0.0000000    0.214207    0.000000    0.017993    0.000000
   1917.05   -0.058044    0.032008   -0.142987    0.029154  -0.0001707   0.0000000    0.213948    0.000000    0.017883    0.000000
   1917.10   -0.117347    0.020326   -0.115491    0.021012  -0.0000128   0.0000000    0.214632    0.000000    0.017229    0.000000
   1917.15   -0.173372    0.021105   -0.131547    0.026993   0.0001763   0.0000000    0.214517    0.000000    0.016657    0.000000
